shua1257,Nichols1992
shus1248,Gardiner1991
siar1238,Rowe2005
sich1238,Gerner2004
sici1249,Garber1987
sier1250,Foreman2006[225-]
sila1250,Shields1988
sipa1247,"Barrett1999[73-81, 217]"
siro1249,"Wells1979[27-29, 67-68]"
situ1238,Nagano2003[488];Anderson1992[100]
sius1254,Frachtenberg1914;Nichols1992
skol1241,"Feist2011[119-120, 230-233]"
slav1253,Rice1989
soch1239,"Foris1994[149-150, 361, 362-]"
soma1255,Saeed1999
soni1259,Heath2007
sooo1254,Migliazza2003
sooo1256,Carlin1993
sout2674,Havas2008[4-6]
sout2697,Kornfilt2009;Schoenig1998[251]
sout2750,"Maslova2003[3-4, 9-10];Comrie2013"
sout2789,"Bodomo2000[52, 17, 18, 25]"
sout2808,Bowern2002[21]
sout2976,Willett1991[189-199]
sout2982,"Moshinsky1974[94, 118];Comrie2013"
sout2985,Broadbent1964[49-54];Comrie2013
sout2986,"Okrand1977[144-145, 150-152, 171-172]"
sout2994,Kroeker2001[80]
squa1248,"Kuipers1967[85-90, 169-174]"
stan1288,Leonetti2004;Comrie2013;vonHeusinger2008
stan1290,
stan1293,
stan1295,Dodd2003;Comrie2013
stie1250,"Miller1976[10-11, 30]"
suab1238,"Vries2004[54, 27, 36, 47-48, 53-54]"
suen1241,"Wilson1974[25-29, 78];Comrie2013"
suki1245,Voorhoeve1975[351-352]
sulk1246,"Tharp1996[91, 136]"
sund1252,Hanafi2001;MullerGotama2001[22]
suoy1242,Sunee2003
supy1237,Carlson1994
susu1250,Toure1994[248-250]
swah1253,"Thompson2001[147, 245-247]"
swed1254,
taba1266,"Knowles1984[76-, 310-]"
tabl1243,"Collier1985[155, 160-162, 165-166]"
tada1238,ChristiansenBolli2010
taga1270,Kroeger1991;Saclot2006;Bickel2009
taga1272,"DuBois2005[185, 196-198]"
taia1239,"Kulik1992[206-207, 222]"
take1257,Sapir1990[183-185]
tama1331,Tucker1966[211]
tama1331,Tucker1966[211]
tamn1235,Nichols1992
tana1290,"Holton2000[204, 245, 248, 278]"
tapi1253,Gonzalez2005[134]
tari1256,Aikhenvald2003[139- 147]
tari1263,Kossmann2000[23]
taro1264,Huang2002;Tang2005;Tsukida2005
tata1255,"Comrie1981[79];Poppe1968[35-36, 122]"
taul1251,Terrill2002[70];Laufer1950[637]
taus1253,"Alicea1975[16, 17, 94-99]"
tauy1241,MacDonald1990[4]
tawa1275,"Ezard1984[59, 65-57]"
tbol1240,"Forsberg1992[65-71, 83]"
tebu1238,Konig2008a
tega1236,"Schadeberg1979[49-52, 55, 59]"
tehi1237,Hesse2000;Reesink2002b[4]
tele1256,"Healey1965[10-13, 19]"
telu1262,Krishnamurti2003[427]
temi1246,Benjamin1976[36];Nichols1992
tepe1279,Westley1991[33-36]
teri1250,Quesada2000b[passim]
tern1247,"HayamiAllen2001[16, 156-157]"
tete1251,"Pittman1954[6-7, 44];Comrie2013"
tetu1245,"vanKlinken1997[170, 172-175, 177-178]"
thai1261,Iwasaki2005
thul1246,Lahaussois2003
ticu1245,"Anderson1962[33, 362-364]"
tigr1270,"Elias2005;Raz1983;Tucker1966[601, 609]"
tigr1271,"Konig2008a[90];Kogan1997[432-433];Tucker1966[601, 609]"
timu1245,Granberry1993[83-85]
tiri1258,Osumi1995[79];Siewierska2005
tiwi1244,Osborne1974[38-41]
tlac1235,Watters1988;Watters1985[21]
tlac1240,Lillehaugen2006
tlin1245,Naish1979
toab1237,Lichtenberk2008[43-44]
toba1266,"Donohue2002[186, 191]"
toba1269,"Klein2001[40, 22, 30, 37]"
tobe1252,Holton2006
toca1235,"Harrison1970[6, 119, 143, 156-157];Harrison1975[12]"
toho1245,"Saxton1982[109, 127]"
toke1240,Hooper1996[6]
toll1241,"Holt1999b[18-25, 36]"
tomm1242,McPherson2013;Culy1995[47-54]
tong1325,Otsuka2000[50]
tonk1249,Hoijer1933[113-114];Nichols1992
toro1253,Heath2015;Heath_noyear
trio1238,"Meira1999[132-141, 279-318, 582]"
trum1247,Guirardello1999;Comrie2013
tsou1248,Zeitoun2005[266];Huang2003
tuca1252,Ramirez1997
tuka1247,Donohue1999a[51-53]
tune1241,Mous1997
tung1290,Fast1990[20]
tuni1252,"Haas1940[36-37, 46-47, 94, 95, 98, 99, 105]"
turk1308,Dimmendaal1983[18-21]
tuvi1240,Harrison2000[19-25];Nichols1992
tuyu1244,"Bowles2008[16-17, 22]"
tzel1254,Shklovsky2005[38]
udih1248,Nikolaeva2001[120-121]
udmu1245,Havas2008
uduk1239,"Killian2015[10-11, 76-80]"
ulit1238,"Lynch2002[799, 801]"
ulwa1239,"Conzemius1929[83-, 88, 106];BenedictoHale2000"
unaa1239,Louwerse1988[106-111];Comrie2013
uppe1439,"Kinkade1963[58-60, 85-86, 116-118, 134-136]"
urad1239,Nichols1992
urak1238,"Hogan1999[10, 11, 27-]"
urar1246,"Olawsky2002[10, 44-48];Olawsky2006"
urim1252,Hemmila1987
urub1250,Kakumasu1986;Comrie2013
uruu1244,"Hannss2008[226, 229]"
usan1239,Comrie2013
utes1238,Oberly2004;Oberly2008[32-35];Givon2001[27]
uzbe1247,Sjoberg1997[83-84]
vaii1241,Welmers1976
valm1241,Brown2008
vani1248,"Ross1980[84, 93, 97]"
veng1238,"Schaub1985[193, 194]"
viet1252,Thompson1965
wadj1254,Dixon2002;Tryon1980[279-281]
wage1238,Wilson2001;Wilson2006
wamb1258,Nordlinger1996;Comrie2013
wamb1259,deVries1992[23]
wand1263,Heath1980
waor1240,Adelaar2004[455-456]
wapp1239,Li1977[86];Thompson2006
wara1290,Diller1971[131-135]
wara1303,RomeroFigueroa1997
ward1246,Merlan1994[63-70];Comrie2013
ware1253,Donohue1999b
wari1268,"Kern1996[14, 25-27];Everett1997"
warr1258,McGregor2006
wasc1239,"Hymes1955[209-210, 214, 215, 225-234]"
wash1253,Jacobsen1964[419];Peachey2007
wata1253,Foley1999;Foley2005
waur1244,Derbyshire1986a[493-];Richards1977[1-2]
waya1270,Grenard1980
wels1247,King1993;Borsley2007
wemb1241,Nichols1992
weri1253,Boxwell1990
wers1238,Donohue2005b[528];Donohue2001
west2369,Lazard1992[183];Comrie2013
west2500,"Hoover2000[11, 12, 17]"
west2632,"Maring1967[54-55, 107]"
west2635,"Zavala1992[93, 253]"
west2644,Rasch2002[127-128]
wich1260,Rood1996[587-588]
wich1264,"Tovar1981[197-199, 219-220]"
wint1259,Pitkin1984[215-216];Nichols1992
wiyo1248,"Teeter1964[70-71, 102]"
woli1241,Anceaux1952[57]
womo1238,Donohue2005a
xish1235,Bjorverud1998[126-127]
xooo1239,Traill1994[20-21];Konig2008c[1003-1005]
yaga1260,Haiman1980[228];Nichols1992
yagu1244,Payne1985;Everett1989;PaynePayne1990
yako1252,Boyeldieu1995[114]
yala1267,Becerra2004[60-65]
yale1246,"Campbell1987[12, 37-50]"
yalu1240,Lupke2005[76]
yama1264,Adelaar2004[567-578]
yami1256,Faust2002[80]
yana1271,Mithun2001[564-566]
yaou1238,"Hopkins1987[23, 27, 29, 30, 48-49]"
yape1248,Jensen1977[136-137]
yaqa1246,Voorhoeve1975[361-362];Boelaars1950
yaqu1251,GuerreroValenzuela2004;Comrie2013
yare1248,"Weimer1964[489, 493, 495]"
yatz1235,Butler1980[141-149]
yavi1244,"Mosonyi2000a[624, 644]"
yecu1235,Suarez1983[98-101];MacCay2008
yeii1239,Boelaars1950[50-54]
yele1255,Henderson1995
yess1239,Nichols1992;Foreman1974[90]
yidi1250,Dixon1977[255];Comrie2013
yima1243,Foley1991
yine1238,"Hanson2010[8, 253, 259-261]"
ying1247,Dench1998[59-68]
yoke1238,Clouse2002[7-8]
yoku1256,Archangeli1984[311-318];Nichols1992
yong1280,Voorhoeve1975[382]
yoru1245,Welmers1973[127-128];Bamgbose1966
yoso1239,Farris1992[54-]
yuca1254,Bolles2004;Brody2004
yuch1247,"Linn2000[118-119, 163]"
yuec1235,"Matthews1994[79, 80, 128]"
yuki1243,"Kroeber1911[355, 372];Kroeber1906[76-77]"
yura1255,Gijn2006[8-12]
yuro1248,"Robins1958[23, 30-, 69-];Blevins2008"
zand1248,"Gore1926[24-25, 28]"
zapa1253,"Peeke1991[9, 22]"
zoog1238,"Sonnenschein2005[43-45, 219, 220, 226, 260]"
zulu1248,"Canonici1995[24, 25]"
zuni1245,Nichols1997[6-7]
